Project4_Gradient7_1.txt
2.000000
11
15
Type of resistivity data (1=resistance,0=resistivity)
1
294
2
1
Chargeability
mV/V
0.010000	1.930000
Error estimate for data present
Type of error estimate (0=same unit as data)
0
4	6	0	42	0	10	0	14	0	2.335440	0.002110	11.650493	0.059010
4	6	0	42	0	14	0	18	0	1.115080	0.000110	14.649935	0.957044
4	6	0	42	0	18	0	22	0	0.640340	0.000731	0.493733	12.290544
4	6	0	42	0	22	0	26	0	0.634345	0.000338	23.012844	12.487024
4	6	0	42	0	26	0	30	0	0.710073	0.000481	7.906451	0.388532
4	6	0	42	0	30	0	34	0	0.819883	0.002062	18.280541	1.021157
4	6	0	42	0	34	0	38	0	1.241890	0.008580	22.096202	0.285379
4	6	0	60	0	12	0	18	0	1.776770	0.002020	14.046747	0.133696
4	6	0	60	0	18	0	24	0	0.764126	0.000018	12.838353	0.218008
4	6	0	60	0	24	0	30	0	0.684958	0.000753	9.280634	0.056398
4	6	0	60	0	30	0	36	0	0.545006	0.001633	19.756150	1.231598
4	6	0	60	0	36	0	42	0	0.271794	0.001709	49.360964	3.190957
4	6	0	60	0	42	0	48	0	0.424749	0.004762	30.944590	0.516364
4	6	0	60	0	48	0	54	0	1.275870	0.001510	13.411569	0.210381
4	8	0	26	0	10	0	12	0	5.005890	0.007430	7.336945	0.436870
4	8	0	26	0	12	0	14	0	1.791690	0.001030	11.430244	0.192462
4	8	0	26	0	14	0	16	0	1.286650	0.000470	12.729818	0.022995
4	8	0	26	0	16	0	18	0	0.881064	0.000399	12.394787	0.394750
4	8	0	26	0	18	0	20	0	0.847083	0.000199	9.664554	0.346050
4	8	0	26	0	20	0	22	0	1.353490	0.002100	7.021062	0.003412
4	8	0	26	0	22	0	24	0	4.354650	0.014570	9.749642	0.273479
4	8	0	44	0	12	0	16	0	2.559320	0.002470	11.413967	0.131086
4	8	0	44	0	16	0	20	0	0.955150	0.000501	12.846622	0.415582
4	8	0	44	0	20	0	24	0	0.680541	0.001311	-1.080623	11.297607
4	8	0	44	0	24	0	28	0	0.723038	0.000673	18.983405	10.738779
4	8	0	44	0	28	0	32	0	0.699108	0.000955	9.036484	0.133271
4	8	0	44	0	32	0	36	0	0.674217	0.002334	25.388193	0.151041
4	8	0	44	0	36	0	40	0	1.106420	0.007060	24.576412	0.217038
4	8	0	62	0	14	0	20	0	1.769840	0.002220	12.937726	0.332075
4	8	0	62	0	20	0	26	0	0.791918	0.001141	11.241555	0.115199
4	8	0	62	0	26	0	32	0	0.707611	0.001053	10.092376	0.445929
4	8	0	62	0	32	0	38	0	0.437888	0.001795	27.593293	1.162036
4	8	0	62	0	38	0	44	0	0.277260	0.002026	48.749212	1.190772
4	8	0	62	0	44	0	50	0	0.453346	0.003497	21.986197	1.125528
4	8	0	62	0	50	0	56	0	1.517770	0.002380	13.255933	0.284246
4	10	0	28	0	12	0	14	0	4.776340	0.004700	8.398897	0.472717
4	10	0	28	0	14	0	16	0	2.003920	0.000100	11.310938	0.071058
4	10	0	28	0	16	0	18	0	1.002010	0.000820	12.493302	0.288347
4	10	0	28	0	18	0	20	0	0.748089	0.000045	11.078926	0.361822
4	10	0	28	0	20	0	22	0	0.822508	0.000440	8.478320	0.030494
4	10	0	28	0	22	0	24	0	1.275790	0.000770	6.780178	0.251841
4	10	0	28	0	24	0	26	0	3.395740	0.005200	8.840742	2.858673
4	10	0	46	0	14	0	18	0	2.580740	0.001040	10.662436	0.493554
4	10	0	46	0	18	0	22	0	0.889764	0.001487	10.599610	0.113716
4	10	0	46	0	22	0	26	0	0.746711	0.001030	0.194462	8.477853
4	10	0	46	0	26	0	30	0	0.757234	0.000373	14.448391	8.344205
4	10	0	46	0	30	0	34	0	0.711400	0.000429	14.159535	0.787154
4	10	0	46	0	34	0	38	0	0.482265	0.002678	36.912467	0.949554
4	10	0	46	0	38	0	42	0	1.090020	0.008010	24.419188	0.380280
4	12	0	30	0	14	0	16	0	7.290250	0.003510	8.387032	0.229809
4	12	0	30	0	16	0	18	0	1.752560	0.001190	11.448388	0.272816
4	12	0	30	0	18	0	20	0	0.900362	0.000437	11.364095	0.265219
4	12	0	30	0	20	0	22	0	0.729139	0.000508	10.136664	0.177049
4	12	0	30	0	22	0	24	0	0.841142	0.000367	8.957302	0.208082
4	12	0	30	0	24	0	26	0	1.141470	0.000240	8.131529	0.540719
4	12	0	30	0	26	0	28	0	2.872370	0.008700	7.409726	0.913540
4	12	0	48	0	16	0	20	0	2.341230	0.000590	10.417680	0.094671
