Project4_DDN6_2.txt												
2												
11												
3												
Type of resistivity data (1=resistance,0=resistivity)												
1												
312												
2												
1												
Chargeability												
mV/V												
0.01	1.93											
Error estimate for data present												
Type of error estimate (0=same unit as data)												
4	14	0	16	0	28	0	26	0	0.09871	TODO	5.239813	0.26199065
4	14	0	16	0	30	0	28	0	0.060893	TODO	4.249824	0.2124912
4	14	0	18	0	34	0	30	0	0.171682	TODO	9.766849	0.48834245
4	14	0	18	0	38	0	34	0	0.069715	TODO	26.502279	1.32511395
4	14	0	18	0	42	0	38	0	0.029727	TODO	46.518568	2.3259284
4	14	0	18	0	46	0	42	0	0.02578	TODO	37.849047	1.89245235
4	14	0	20	0	38	0	32	0	0.21919	TODO	17.868109	0.89340545
4	14	0	20	0	50	0	44	0	0.050166	TODO	19.264808	0.9632404
4	14	0	20	0	56	0	50	0	0.064076	TODO	7.435463	0.37177315
4	14	0	20	0	62	0	56	0	0.049592	TODO	10.704719	0.53523595
4	14	0	22	0	54	0	46	0	0.102302	TODO	6.242508	0.3121254
4	14	0	22	0	62	0	54	0	0.098565	TODO	6.0694	0.30347
4	16	0	18	0	22	0	20	0	3.7053	TODO	11.208017	0.56040085
4	16	0	18	0	24	0	22	0	0.563324	TODO	7.903084	0.3951542
4	16	0	18	0	26	0	24	0	0.187361	TODO	5.259264	0.2629632
4	16	0	18	0	28	0	26	0	0.117933	TODO	3.907142	0.1953571
4	16	0	18	0	30	0	28	0	0.066069	TODO	1.927622	0.0963811
4	16	0	18	0	32	0	30	0	0.048249	TODO	6.060909	0.30304545
4	16	0	20	0	36	0	32	0	0.119226	TODO	13.263315	0.66316575
4	16	0	20	0	40	0	36	0	0.041105	TODO	35.204137	1.76020685
4	16	0	20	0	44	0	40	0	0.025716	TODO	43.232228	2.1616114
4	16	0	20	0	48	0	44	0	0.021365	TODO	22.634761	1.13173805
4	16	0	22	0	40	0	34	0	0.139521	TODO	24.654463	1.23272315
4	16	0	22	0	52	0	46	0	0.053656	TODO	8.987347	0.44936735
4	16	0	22	0	58	0	52	0	0.062836	TODO	5.41285	0.2706425
4	16	0	24	0	56	0	48	0	0.117752	TODO	2.315612	0.1157806
4	18	0	20	0	24	0	22	0	3.79488	TODO	8.016943	0.40084715
4	18	0	20	0	26	0	24	0	0.516207	TODO	6.429171	0.32145855
4	18	0	20	0	28	0	26	0	0.204938	TODO	3.466094	0.1733047
4	18	0	20	0	30	0	28	0	0.094043	TODO	1.457296	0.0728648
4	18	0	20	0	32	0	30	0	0.056568	TODO	5.186122	0.2593061
4	18	0	20	0	34	0	32	0	0.039857	TODO	9.117037	0.45585185
4	18	0	22	0	38	0	34	0	0.080624	TODO	20.921943	1.04609715
4	18	0	22	0	42	0	38	0	0.031151	TODO	41.128658	2.0564329
4	18	0	22	0	46	0	42	0	0.025975	TODO	31.380004	1.5690002
4	18	0	22	0	50	0	46	0	0.022785	TODO	6.63474	0.331737
4	18	0	24	0	42	0	36	0	0.105512	TODO	33.865197	1.69325985
4	18	0	24	0	54	0	48	0	0.065489	TODO	-0.557729	-0.02788645
4	18	0	24	0	60	0	54	0	0.062257	TODO	1.457148	0.0728574
4	18	0	26	0	58	0	50	0	0.135054	TODO	0.142	0.0071
4	20	0	22	0	26	0	24	0	3.39585	TODO	9.740494	0.4870247
4	20	0	22	0	28	0	26	0	0.591615	TODO	5.182314	0.2591157
4	20	0	22	0	30	0	28	0	0.201245	TODO	0.680742	0.0340371
4	20	0	22	0	32	0	30	0	0.095778	TODO	3.16441	0.1582205
4	20	0	22	0	34	0	32	0	0.058472	TODO	5.585567	0.27927835
4	20	0	22	0	36	0	34	0	0.029485	TODO	14.706247	0.73531235
4	20	0	24	0	40	0	36	0	0.061759	TODO	30.048065	1.50240325
4	20	0	24	0	44	0	40	0	0.034738	TODO	39.607713	1.98038565
4	20	0	24	0	48	0	44	0	0.027954	TODO	18.257072	0.9128536
4	20	0	24	0	52	0	48	0	0.029977	TODO	-1.338897	-0.06694485
4	20	0	26	0	44	0	38	0	0.097988	TODO	38.021392	1.9010696
4	20	0	26	0	56	0	50	0	0.086382	TODO	-1.518996	-0.0759498
4	20	0	26	0	62	0	56	0	0.062892	TODO	2.500479	0.12502395
4	20	0	28	0	60	0	52	0	0.156872	TODO	-0.26507	-0.0132535
4	22	0	24	0	28	0	26	0	3.1377	TODO	10.982169	0.54910845
4	22	0	24	0	30	0	28	0	0.51213	TODO	1.776229	0.08881145
4	22	0	24	0	32	0	30	0	0.183211	TODO	2.879828	0.1439914
4	22	0	24	0	34	0	32	0	0.094584	TODO	4.890306	0.2445153
4	22	0	24	0	36	0	34	0	0.04265	TODO	13.288875	0.66444375
4	22	0	24	0	38	0	36	0	0.022759	TODO	25.218496	1.2609248
4	22	0	26	0	42	0	38	0	0.051098	TODO	38.859248	1.9429624
4	22	0	26	0	46	0	42	0	0.039015	TODO	31.453355	1.57266775
4	22	0	26	0	50	0	46	0	0.033617	TODO	6.685761	0.33428805
4	22	0	26	0	54	0	50	0	0.04078	TODO	-2.299934	-0.1149967
4	22	0	28	0	46	0	40	0	0.108635	TODO	35.472937	1.77364685
4	22	0	28	0	58	0	52	0	0.10365	TODO	0.850332	0.0425166
4	22	0	30	0	62	0	54	0	0.161883	TODO	3.988723	0.19943615
4	24	0	26	0	30	0	28	0	2.30134	TODO	3.956414	0.1978207
